FID,Fuel_Type,Latitude,Longitude
10405,ELEC,39.599422,-86.107108
10406,E85,39.77155,-86.036359
10407,E85,36.169037,-86.872936
10408,ELEC,38.665181,-87.512497
10409,E85,36.185856,-86.325784
10410,ELEC,36.004567,-86.52587
10411,ELEC,35.558666,-86.448551
10412,ELEC,39.599422,-86.107108
10413,ELEC,38.665181,-87.512497
10414,E85,39.861778,-85.973898
10415,ELEC,36.151684,-86.8554
10416,E85,43.324709,-86.235655
10417,ELEC,35.739363,-86.941225
10418,ELEC,36.090838,-87.2811
10419,ELEC,39.925036,-86.230585
10420,E85,39.78039,-86.251209
10421,E85,40.295771,-86.04493
10422,ELEC,36.513006,-87.268667
10423,ELEC,36.47781,-86.8874
10424,ELEC,41.864799,-87.645447
10425,ELEC,36.186638,-86.76846
10426,E85,38.676393,-87.530383
10427,ELEC,36.024214,-87.339945
10428,CNG,38.093535,-87.472556
10429,ELEC,35.632536,-85.852601
10430,ELEC,41.953903,-87.686432
10431,ELEC,36.170635,-86.78359
10432,ELEC,35.95694,-86.809089
10433,ELEC,41.943064,-87.688289
10434,ELEC,41.8648,-87.6454
10435,ELEC,37.715871,-85.87864
10436,ELEC,35.837969,-86.407244
10437,ELEC,36.361028,-86.494527
10438,ELEC,41.599685,-87.62023
10439,ELEC,42.969643,-85.672401
10440,ELEC,39.972857,-86.005158
10441,ELEC,36.29062,-86.7051
10442,ELEC,41.599685,-87.62023
10443,ELEC,37.715871,-85.87864
10444,ELEC,42.964588,-85.67067
10445,ELEC,38.166,-86.810615
10446,ELEC,41.647279,-87.728364
10447,ELEC,36.846702,-87.486044
10448,ELEC,35.455029,-86.045037
10449,ELEC,42.961903,-85.668991
10450,E85,41.505956,-87.313487
10451,ELEC,36.846702,-87.486044
10452,ELEC,35.854097,-86.394843
10453,ELEC,35.956234,-86.827326
10454,ELEC,36.491606,-86.872774
10455,ELEC,42.963089,-85.668831
10456,ELEC,36.110754,-86.743629
10457,ELEC,36.154226,-86.812603
10458,ELEC,38.190328,-85.808843
10459,ELEC,36.148815,-86.799577
10460,LPG,40.277856,-85.666237
10461,ELEC,36.190605,-86.793258
10462,ELEC,42.744568,-86.113998
10463,LPG,38.68813,-86.736314
10464,LPG,40.048054,-85.663021
10465,E85,39.763729,-86.32757
10466,ELEC,42.225403,-85.682991
10467,ELEC,38.190328,-85.808843
10468,LPG,38.230033,-86.70223
10469,LPG,39.762556,-86.876986
10470,E85,41.667753,-85.822264
10471,ELEC,42.79832,-86.070752
10472,E85,39.81716,-86.326871
10473,ELEC,41.864799,-87.645447
10474,LPG,38.86316,-86.522392
10475,ELEC,43.154174,-86.198663
10476,E85,39.779629,-86.249815
10477,ELEC,41.953683,-87.739648
10478,ELEC,43.154174,-86.198663
10479,E85,39.750608,-86.026916
10480,ELEC,41.953683,-87.739648
10481,ELEC,42.79832,-86.070752
10482,ELEC,41.984311,-87.660361
10483,LPG,39.018738,-86.936178
10484,E85,39.679378,-86.149563
10485,ELEC,42.03616,-87.680149
10486,ELEC,41.870308,-87.630909
10487,E85,40.388986,-86.839789
10488,ELEC,42.03616,-87.680149
10489,ELEC,42.017445,-87.672517
10490,E85,39.727402,-86.338337
10491,ELEC,39.972624,-86.16039
10492,ELEC,41.910547,-87.652422
10493,ELEC,39.092335,-86.42368
10494,ELEC,41.88087,-87.6373
10495,ELEC,42.79034,-86.101494
10496,ELEC,41.88047,-87.6398
10497,ELEC,42.79026,-86.109436
10498,ELEC,40.39363,-86.8519
10499,ELEC,42.295326,-85.659973
10500,ELEC,41.826431,-86.360619
10501,ELEC,42.813076,-86.015282
10502,ELEC,36.304468,-86.6227
10503,ELEC,42.811848,-86.008705
10504,ELEC,36.218535,-86.29728
10505,E85,39.693452,-85.773607
10506,E85,41.724297,-86.138906
10507,E85,37.347736,-87.49824
10508,E85,36.562228,-87.312811
10509,ELEC,43.15449,-86.22777
10510,ELEC,41.880724,-87.6291
10511,LPG,41.911962,-87.74629
10512,LPG,41.958788,-87.747276
10513,LPG,41.766227,-87.58402
10514,LPG,41.850832,-87.750926
10515,E85,41.956225,-87.663415
10516,E85,41.691997,-87.687613
10517,LPG,38.704915,-87.497186
10518,LPG,41.27149,-86.619785
10519,LPG,40.955336,-87.151346
10520,LPG,41.145115,-87.280238
10521,E85,41.469107,-87.070375
10522,LPG,40.775314,-87.699976
10523,E85,38.189046,-85.765393
10524,CNG,43.204808,-86.249607
10525,E85,40.760236,-86.371417
10526,E85,40.522557,-85.674192
10527,BD,46.42113,-86.610718
10528,E85,41.536614,-86.000416
10529,LPG,41.829052,-87.743595
10530,LPG,36.542197,-87.352662
10531,LPG,36.199291,-86.29117
10532,LPG,35.432017,-86.759634
10533,E85,36.172731,-86.764979
10534,LPG,35.83692,-86.395315
10535,LPG,36.18675,-86.84038
10536,BD,42.996251,-85.686722
10537,LPG,42.185751,-86.376117
10538,LPG,41.070954,-86.017953
10539,E85,36.034627,-86.78848
10540,LPG,41.904217,-85.794459
10541,CNG,41.913894,-87.661873
10542,LPG,37.000283,-85.94053
10543,E85,41.999254,-87.675024
10544,E85,41.940351,-87.690598
10545,E85,41.704113,-87.657027
10546,LPG,37.180267,-85.914736
10547,E85,43.773885,-87.7327
10548,LPG,38.247073,-86.890074
10549,ELEC,41.88238,-87.6205
10550,LPG,36.555638,-86.862108
10551,CNG,41.622744,-87.527208
10552,E85,36.158705,-86.791225
10553,E85,39.792552,-87.677065
10554,CNG,41.902376,-87.658827
10555,ELEC,41.87931,-87.6264
10556,E85,39.735908,-86.199938
10557,E85,39.41625,-86.158135
10558,ELEC,41.87763,-87.6341
10559,ELEC,41.87883,-87.6349
10560,E85,41.684926,-86.109559
10561,ELEC,41.88306,-87.634
10562,ELEC,41.88473,-87.6268
10563,E85,45.081491,-87.660599
10564,ELEC,41.88541,-87.6307
10565,E85,40.795571,-85.818109
10566,ELEC,41.88522,-87.6338
10567,ELEC,41.88591,-87.6318
10568,E85,39.479616,-86.157898
10569,E85,36.852967,-87.488469
10570,ELEC,41.89277,-87.6257
10571,CNG,36.144147,-86.679898
10572,E85,40.046602,-86.475713
10573,E85,41.456092,-87.733179
10574,E85,40.744738,-86.093501
10575,E85,42.885705,-85.781768
10576,E85,39.777956,-86.399572
10577,E85,40.039051,-86.871519
10578,E85,38.364496,-86.941009
10579,E85,39.956299,-86.04385
10580,E85,41.593839,-86.747094
10581,E85,40.747369,-86.107318
10582,E85,40.949868,-87.151371
10583,E85,41.609224,-85.885312
10584,E85,41.6478,-87.699003
10585,E85,41.780708,-87.603996
10586,E85,39.827444,-86.252625
10587,E85,41.563855,-87.636166
10588,ELEC,42.781513,-86.07724
10589,E85,40.022677,-86.011891
10590,E85,37.97718,-87.47478
10591,E85,39.4616,-87.303553
10592,ELEC,41.8772,-87.63
10593,ELEC,41.88543,-87.6291
10594,E85,42.825953,-85.674869
10595,E85,35.995441,-86.511883
10596,E85,36.327259,-86.562805
10597,E85,42.864157,-85.681683
10598,E85,36.271261,-86.689078
10599,BD,35.967517,-86.812949
10600,E85,35.845979,-86.407243
10601,E85,39.796177,-86.024759
10602,E85,40.667423,-86.128411
10603,E85,36.128295,-86.907861
10604,E85,42.781304,-86.073807
10605,E85,36.152695,-86.625704
10606,CNG,41.86364,-87.737356
10607,E85,39.391088,-87.69376
10608,E85,41.72538,-86.176406
10609,ELEC,41.869755,-87.668762
10610,ELEC,41.98119,-87.668773
10611,ELEC,41.910397,-87.726326
10612,ELEC,41.898827,-87.619598
10613,ELEC,41.889069,-87.617874
10614,ELEC,41.869715,-87.645852
10615,ELEC,41.870224,-87.668971
10616,ELEC,41.78019,-87.742218
10617,ELEC,41.795063,-87.74867
10618,ELEC,41.788277,-87.74088
10619,ELEC,41.894211,-87.61956
10620,ELEC,39.160435,-86.49464
10621,ELEC,39.311142,-85.960167
10622,ELEC,39.633823,-86.124207
10623,ELEC,40.005717,-86.124318
10624,ELEC,39.905671,-86.066612
10625,ELEC,39.766304,-86.159325
10626,ELEC,41.715805,-86.90522
10627,ELEC,41.717972,-86.189034
10628,ELEC,42.966129,-85.890862
10629,ELEC,42.96051,-85.884277
10630,ELEC,41.78019,-87.742218
10631,LNG,39.693292,-86.190544
10632,LNG,41.586547,-87.240173
10633,LNG,36.179271,-86.298787
10634,LNG,41.827313,-87.728976
10635,ELEC,35.921941,-86.821317
10636,ELEC,35.940203,-86.813764
10637,ELEC,36.174686,-86.297861
10638,ELEC,35.843255,-86.446727
10639,ELEC,41.984311,-87.660361
10640,ELEC,41.9757,-87.692813
10641,ELEC,41.9757,-87.692813
10642,ELEC,41.721245,-87.732248
10643,LPG,41.576226,-87.546681
10644,LPG,41.459993,-87.071347
10645,ELEC,41.57806,-87.5995
10646,ELEC,41.94802,-87.664218
10647,ELEC,41.943483,-87.689784
10648,ELEC,39.914065,-86.111152
10649,ELEC,41.925457,-87.666281
10650,ELEC,41.864799,-87.645447
10651,ELEC,41.99051,-87.748944
10652,ELEC,41.908121,-87.652405
10653,ELEC,41.948472,-87.649871
10654,ELEC,41.895308,-87.626677
10655,LPG,37.991557,-87.498868
10656,E85,42.92084,-85.81174
10657,ELEC,41.877571,-87.650414
10658,E85,46.505845,-87.657895
10659,BD,36.323409,-86.708259
10660,BD,36.045435,-86.661393
10661,BD,36.268513,-86.756023
10662,E85,35.936239,-86.52973
10663,E85,41.420757,-87.238364
10664,E85,41.215059,-86.77052
10665,E85,40.765172,-87.124828
10666,E85,41.596719,-85.85777
10667,E85,40.559926,-85.692778
10668,BD,36.235864,-86.312217
10669,BD,35.936228,-86.529714
10670,BD,36.144153,-86.744725
10671,E85,41.932288,-87.678133
10672,E85,40.145157,-87.611899
10673,E85,41.744691,-87.721736
10674,E85,41.712605,-87.58196
10675,E85,41.962514,-87.749038
10676,ELEC,39.714695,-86.298064
10677,E85,41.889338,-87.730385
10678,ELEC,39.706324,-86.331591
10679,E85,41.776407,-87.626223
10680,ELEC,39.929262,-86.099395
10681,E85,41.825796,-87.659377
10682,ELEC,39.995586,-85.930634
10683,CNG,41.712605,-87.58196
10684,ELEC,40.427762,-86.916261
10685,CNG,41.962514,-87.749038
10686,ELEC,40.42442,-86.910321
10687,CNG,41.889338,-87.730385
10688,ELEC,40.429675,-86.912027
10689,ELEC,38.215871,-85.754869
10690,ELEC,41.893616,-87.63269
10691,ELEC,42.811478,-86.014992
10692,CNG,41.776407,-87.626223
10693,ELEC,41.835377,-87.625968
10694,ELEC,41.526665,-87.64014
10695,CNG,41.825796,-87.659377
10696,ELEC,41.599063,-87.58274
10697,CNG,42.955715,-85.657381
10698,ELEC,40.131424,-87.59127
10699,E85,40.546693,-85.673358
10700,ELEC,41.599063,-87.58274
10701,LPG,41.650412,-87.735254
10702,E85,40.757665,-86.060145
10703,ELEC,44.51926,-85.990655
10704,ELEC,39.164937,-86.491154
10705,LPG,40.202543,-87.624764
10706,E85,41.612773,-86.252911
10707,ELEC,35.847488,-86.424329
10708,ELEC,39.164937,-86.491154
10709,LPG,41.623234,-87.582749
10710,E85,40.277272,-85.810356
10711,ELEC,41.604668,-87.112143
10712,E85,40.406884,-86.828907
10713,ELEC,41.788277,-87.740883
10714,E85,39.633059,-86.852204
10715,ELEC,41.604668,-87.112143
10716,E85,40.584814,-86.127611
10717,ELEC,41.492057,-87.522819
10718,ELEC,41.893155,-87.623103
10719,E85,40.04691,-86.491322
10720,ELEC,41.686541,-86.013178
10721,ELEC,39.927774,-86.015702
10722,ELEC,41.9395,-87.725
10723,ELEC,41.686541,-86.013178
10724,ELEC,42.945687,-85.707262
10725,E85,41.694499,-86.215574
10726,ELEC,41.813481,-87.704617
10727,ELEC,37.977254,-87.492704
10728,ELEC,36.04539,-86.6621
10729,E85,39.764783,-86.250781
10730,ELEC,37.977254,-87.492704
10731,ELEC,36.01947,-86.6221
10732,ELEC,39.983606,-86.005192
10733,ELEC,41.909794,-87.745172
10734,E85,39.881516,-86.244766
10735,ELEC,39.983606,-86.005192
10736,ELEC,41.91816,-87.6887
10737,E85,40.559994,-85.657655
10738,ELEC,36.21322,-86.307
10739,ELEC,39.778815,-86.045611
10740,ELEC,36.21864,-86.3135
10741,ELEC,39.778815,-86.045611
10742,E85,38.157372,-85.71559
10743,E85,39.678398,-86.370424
10744,ELEC,35.972222,-86.511111
10745,E85,36.102947,-86.815943
10746,ELEC,39.644784,-86.131807
10747,E85,36.647492,-87.477472
10748,BD,42.825953,-85.674869
10749,E85,39.311889,-85.965672
10750,ELEC,40.418407,-86.83789
10751,ELEC,41.931415,-87.697936
10752,ELEC,37.971256,-87.56975
10753,E85,41.909367,-86.01249
10754,BD,36.102947,-86.815943
10755,ELEC,40.418407,-86.83789
10756,ELEC,37.972983,-87.570698
10757,ELEC,41.939605,-87.670597
10758,E85,42.193288,-86.16661
10759,CNG,37.977415,-87.563947
10760,ELEC,41.541764,-87.352966
10761,ELEC,37.97367,-87.574316
10762,ELEC,41.990188,-87.705315
10763,LPG,38.364496,-86.941009
10764,ELEC,41.541764,-87.352966
10765,LPG,39.477047,-86.062992
10766,ELEC,42.791775,-86.104965
10767,ELEC,41.99353,-87.6901
10768,E85,41.144817,-87.273803
10769,ELEC,41.705809,-86.187496
10770,E85,40.174256,-87.63036
10771,CNG,41.566844,-87.654491
10772,ELEC,41.705809,-86.187496
10773,E85,41.725303,-87.682339
10774,ELEC,35.74129,-86.6503
10775,BD,38.891006,-86.831193
10776,ELEC,41.925457,-87.666281
10777,ELEC,41.497673,-87.470971
10778,E85,41.55057,-87.180837
10779,CNG,41.864057,-87.650639
10780,ELEC,36.38796,-86.4481
10781,ELEC,41.497673,-87.470971
10782,E85,41.270192,-85.867911
10783,ELEC,41.275112,-85.854087
10784,ELEC,35.996046,-86.525702
10785,E85,38.02527,-87.598091
10786,ELEC,41.880343,-87.647294
10787,ELEC,41.275112,-85.854087
10788,E85,37.183053,-86.087258
10789,ELEC,43.749992,-87.748149
10790,ELEC,36.40458,-86.444
10791,ELEC,35.843997,-86.393032
10792,LPG,37.31945,-87.500099
10793,ELEC,39.644784,-86.131807
10794,ELEC,42.010642,-87.714887
10795,BD,35.91561,-86.828391
10796,ELEC,36.31235,-86.5987
10797,LPG,39.817873,-87.237605
10798,LPG,36.237703,-85.949143
10799,ELEC,41.50489,-87.748195
10800,CNG,42.881889,-85.676462
10801,BD,36.325189,-86.702254
10802,ELEC,36.15766,-86.7561
10803,LPG,35.592289,-87.018818
10804,LPG,39.196021,-86.551963
10805,ELEC,41.50489,-87.748195
10806,BD,36.216025,-86.597641
10807,ELEC,36.16196,-86.7822
10808,LPG,35.89341,-86.867026
10809,ELEC,41.721327,-87.728175
10810,LPG,38.874755,-86.057154
10811,ELEC,36.31489,-86.71091
10812,BD,36.021409,-87.029898
10813,ELEC,36.16409,-86.7821
10814,LPG,36.39754,-86.402716
10815,ELEC,41.721327,-87.728175
10816,LPG,39.199217,-85.963478
10817,LPG,36.399635,-86.164812
10818,E85,37.707981,-85.840981
10819,CNG,45.085298,-87.646919
10820,ELEC,36.14866,-86.7972
10821,E85,39.635931,-86.126127
10822,LPG,36.215844,-86.324406
10823,BD,40.758845,-86.77522
10824,LPG,36.214177,-86.297686
10825,E85,37.713556,-85.876867
10826,CNG,41.868414,-87.641917
10827,ELEC,36.27495,-87.0642
10828,LPG,38.24794,-86.13216
10829,E85,41.290171,-87.401358
10830,LPG,36.211637,-86.269885
10831,CNG,41.00993,-87.2761
10832,E85,35.975716,-87.12954
10833,ELEC,36.03211,-86.7878
10834,LPG,40.082381,-86.910783
10835,LPG,36.181169,-86.36875
10836,CNG,39.841668,-86.004741
10837,LPG,36.171619,-86.302645
10838,E85,35.490179,-87.235896
10839,CNG,39.796297,-86.173618
10840,ELEC,41.90968,-87.6876
10841,ELEC,39.844836,-86.166906
10842,LPG,41.382877,-87.312487
10843,CNG,36.144147,-86.679898
10844,LPG,36.171272,-86.307558
10845,E85,35.867073,-86.453558
10846,ELEC,39.762779,-86.154561
10847,E85,40.100814,-86.127193
10848,LPG,38.19511,-86.9738
10849,LPG,36.10762,-86.765373
10850,ELEC,42.96999,-85.67362
10851,LPG,36.520507,-85.863083
10852,ELEC,42.754345,-86.11105
10853,ELEC,39.766066,-86.157421
10854,LPG,41.142824,-87.275741
10855,ELEC,41.8638,-87.6157
10856,LPG,35.377143,-86.236137
10857,BD,35.861211,-86.389619
10858,ELEC,39.768918,-86.161632
10859,LPG,41.731955,-85.966425
10860,CNG,40.265069,-86.637969
10861,CNG,41.902506,-87.657495
10862,ELEC,39.732171,-86.140045
10863,LPG,38.291897,-86.468661
10864,CNG,39.713496,-86.297222
10865,ELEC,41.86415,-87.6166
10866,E85,38.219488,-85.729198
10867,LNG,38.3696,-85.76
10868,ELEC,39.764196,-86.159159
10869,LPG,37.974201,-87.614186
10870,E85,41.725767,-87.741262
10871,ELEC,42.890423,-85.677948
10872,E85,42.848039,-85.723606
10873,ELEC,37.720776,-85.880271
10874,ELEC,35.868922,-86.412637
10875,ELEC,42.791485,-86.1033
10876,ELEC,35.868922,-86.412637
10877,ELEC,36.315771,-86.877477
10878,E85,38.11775,-85.677761
10879,ELEC,39.765791,-86.165412
10880,LPG,38.127711,-87.551125
10881,ELEC,42.791775,-86.104965
10882,E85,38.24524,-85.75381
10883,ELEC,39.879335,-86.172639
10884,LPG,40.561855,-86.531131
10885,E85,38.085696,-85.881367
10886,ELEC,42.774807,-86.080032
10887,BD,36.326389,-86.620078
10888,LPG,39.389337,-87.111863
10889,E85,35.967713,-86.813901
10890,CNG,38.37339,-85.7468
10891,LPG,38.041637,-87.377034
10892,ELEC,42.823082,-86.0941
10893,E85,36.625008,-87.366445
10894,E85,41.556982,-87.733224
10895,LPG,41.636865,-87.03926
10896,ELEC,41.417261,-87.353249
10897,E85,42.033948,-87.711319
10898,ELEC,42.790691,-86.095505
10899,LPG,38.022391,-87.03687
10900,E85,41.326035,-86.301129
10901,ELEC,41.5925,-87.496665
10902,LPG,39.536719,-86.802403
10903,E85,37.864356,-87.573776
10904,ELEC,41.431555,-87.028304
10905,ELEC,42.776085,-86.115417
10906,LPG,40.61248,-87.315588
10907,E85,36.167146,-86.662302
10908,LPG,35.968402,-86.812741
10909,LPG,40.277927,-86.533125
10910,ELEC,42.790298,-86.094994
10911,ELEC,39.16857,-86.5336
10912,LPG,36.549589,-87.384786
10913,LPG,39.411337,-85.995988
10914,ELEC,36.25863,-86.7151
10915,LPG,36.589335,-87.294234
10916,LPG,38.973013,-86.134399
10917,LPG,36.305859,-86.619616
10918,LPG,38.346485,-85.746882
10919,ELEC,42.774246,-86.084885
10920,LPG,41.588083,-87.427751
10921,LPG,36.176491,-86.77416
10922,LPG,36.851633,-87.487869
10923,LPG,41.595598,-87.248929
10924,ELEC,42.761902,-86.128769
10925,LPG,36.086154,-86.729184
10926,LPG,37.354489,-87.540866
10927,LPG,39.783481,-85.779544
10928,CNG,40.373789,-86.780239
10929,ELEC,36.224936,-86.35021
10930,LPG,39.798761,-87.408842
10931,ELEC,42.786777,-86.109993
10932,ELEC,35.681732,-85.776177
10933,CNG,36.178332,-86.774899
10934,LPG,39.876024,-86.078393
10935,ELEC,42.773678,-86.120209
10936,ELEC,35.68247,-85.774854
10937,ELEC,42.02979,-87.747817
10938,LPG,39.882517,-86.294341
10939,ELEC,36.150264,-86.81032
10940,ELEC,42.056717,-86.456695
10941,ELEC,42.788757,-86.103607
10942,LPG,39.746464,-86.042004
10943,ELEC,39.183267,-85.8947
10944,ELEC,36.112091,-86.74324
10945,LPG,39.752325,-86.154527
10946,CNG,36.081933,-86.686034
10947,ELEC,36.17203,-86.76222
10948,ELEC,42.788235,-86.09926
10949,LPG,39.765394,-86.214481
10950,E85,36.17441,-86.30232
10951,ELEC,36.169306,-86.77154
10952,ELEC,42.753624,-86.079857
10953,LPG,38.348934,-86.890807
10954,E85,36.197094,-86.741521
10955,ELEC,36.580484,-86.516
10956,LPG,40.811637,-87.439348
10957,E85,36.139588,-86.731942
10958,ELEC,36.584856,-86.50864
10959,ELEC,43.243114,-86.195091
10960,LPG,40.477179,-86.055488
10961,E85,36.468634,-86.665502
10962,E85,43.384064,-86.287707
10963,ELEC,43.233547,-86.255478
10964,ELEC,39.711433,-86.37312
10965,LPG,41.585019,-86.691431
10966,E85,39.424707,-87.415989
10967,ELEC,36.35947,-86.4981
10968,LPG,40.07735,-86.5055
10969,E85,42.990099,-85.753515
10970,ELEC,36.30244,-86.6311
10971,LPG,39.029493,-87.152534
10972,ELEC,43.224285,-86.336349
10973,E85,42.224494,-85.785373
10974,LPG,39.892974,-86.537531
10975,E85,42.070988,-86.47497
10976,LPG,40.762457,-86.361216
10977,ELEC,43.246712,-86.197182
10978,E85,42.990099,-85.753515
10979,LPG,39.394617,-86.373863
10980,ELEC,42.047824,-87.67889
10981,ELEC,43.248734,-86.196899
10982,LPG,41.679437,-86.909142
10983,ELEC,42.033079,-87.677525
10984,LPG,41.653216,-86.150432
10985,ELEC,42.836437,-86.152985
10986,ELEC,39.927927,-86.113539
10987,LPG,41.069731,-86.608543
10988,ELEC,41.718821,-86.187843
10989,LPG,40.725741,-86.754069
10990,ELEC,36.530287,-87.357145
10991,E85,41.144943,-87.273638
10992,LPG,41.449921,-85.873052
10993,LPG,39.378987,-86.246633
10994,LPG,40.996633,-85.795026
10995,LPG,38.566519,-86.491238
10996,E85,41.796272,-85.663319
10997,LPG,39.996562,-85.842663
10998,ELEC,41.597876,-87.554211
10999,ELEC,41.751583,-87.591212
11000,ELEC,41.952514,-87.747275
11001,CNG,38.634723,-90.244239
11002,CNG,38.598614,-90.323459
11003,CNG,43.077123,-89.376602
11004,CNG,43.1164,-87.931676
11005,CNG,42.999843,-87.959232
11006,CNG,44.77953,-88.586015
11007,CNG,44.950472,-91.147605
11008,CNG,42.930379,-87.879766
11009,CNG,42.917262,-87.976379
11010,CNG,42.982077,-88.238222
11011,CNG,42.667789,-87.809206
11012,CNG,42.90405,-88.8577
11013,CNG,44.259698,-88.445848
11014,E85,43.082132,-89.475722
11015,E85,40.826026,-91.208712
11016,E85,40.454019,-88.967878
11017,E85,42.22347,-89.02804
11018,CNG,41.83126,-87.832974
11019,CNG,39.792342,-89.643767
11020,LPG,42.670043,-88.529078
11021,LPG,43.037826,-89.301472
11022,LPG,43.079005,-89.309819
11023,LPG,43.949759,-89.817497
11024,LPG,43.450358,-88.810103
11025,LPG,45.154153,-89.14816
11026,LPG,44.655616,-90.183231
11027,LPG,45.632759,-89.411972
11028,LPG,45.545811,-90.287731
11029,LPG,46.578846,-90.906851
11030,E85,45.645044,-89.44743
11031,LPG,44.279679,-88.511237
11032,E85,44.335622,-88.631036
11033,LPG,41.932815,-88.726966
11034,E85,44.406431,-89.788987
11035,LPG,41.866229,-87.887103
11036,E85,41.837308,-89.461247
11037,LPG,40.614272,-88.176807
11038,E85,42.041523,-88.060587
11039,LPG,41.200263,-90.74497
11040,E85,38.69628,-89.967861
11041,LPG,40.932038,-90.374692
11042,E85,38.604631,-89.684727
11043,LPG,40.31664,-88.157362
11044,E85,42.127231,-89.576543
11045,LPG,39.1566,-90.618009
11046,E85,42.095659,-89.838013
11047,LPG,38.528539,-89.984914
11048,E85,43.71335,-88.990586
11049,LPG,38.61069,-89.53424
11050,E85,40.73243,-89.52158
11051,LPG,39.692436,-90.228714
11052,E85,39.037926,-89.951507
11053,LPG,38.31825,-88.969973
11054,E85,40.456881,-88.369153
11055,LPG,37.738171,-89.214703
11056,E85,40.923711,-90.864261
11057,LPG,38.070227,-91.412159
11058,E85,41.372708,-88.836283
11059,LPG,36.058515,-90.48179
11060,LPG,36.281002,-90.950896
11061,E85,42.165965,-89.02275
11062,LPG,43.424718,-88.896527
11063,E85,39.325319,-88.449747
11064,LPG,42.971343,-90.329262
11065,E85,41.830269,-87.803278
11066,E85,41.888285,-91.050313
11067,LPG,44.287525,-89.783477
11068,E85,43.330072,-89.026228
11069,LPG,42.37121,-89.032436
11070,E85,42.925631,-88.836643
11071,LPG,39.956605,-91.394735
11072,E85,43.089591,-88.910008
11073,LPG,45.993223,-89.528157
11074,E85,43.017552,-89.299916
11075,E85,44.88919,-89.496561
11076,CNG,42.36892,-87.8765
11077,LPG,41.443053,-90.60959
11078,E85,41.80452,-88.36982
11079,E85,43.270658,-89.731883
11080,E85,43.73278,-87.941338
11081,E85,43.989295,-88.585908
11082,E85,43.086889,-89.200666
11083,ELEC,41.365307,-89.157338
11084,ELEC,38.858647,-90.066893
11085,E85,41.847869,-89.488183
11086,ELEC,38.858647,-90.066893
11087,E85,37.091009,-88.723805
11088,ELEC,40.073011,-88.249382
11089,E85,43.51582,-89.779517
11090,ELEC,40.073011,-88.249382
11091,E85,43.111612,-89.511121
11092,E85,37.050555,-88.349956
11093,E85,43.200469,-89.22647
11094,ELEC,41.498832,-87.851127
11095,BD,41.793467,-88.051731
11096,E85,43.791472,-88.452257
11097,BD,41.714111,-87.964016
11098,E85,43.398945,-88.535051
11099,E85,41.815483,-90.283395
11100,E85,43.910707,-88.731734
11101,E85,40.108233,-91.028344
11102,E85,43.532487,-90.006312
11103,E85,41.769633,-89.705402
11104,E85,43.495649,-89.309687
11105,E85,41.629428,-87.891724
11106,ELEC,42.107217,-87.800589
11107,E85,39.816443,-89.630026
11108,ELEC,43.177907,-87.975263
11109,E85,38.407128,-90.984724
11110,E85,38.287228,-90.405831
11111,ELEC,44.649795,-90.185572
11112,LPG,43.80799,-88.8883
11113,LPG,37.025427,-88.329424
11114,E85,43.485902,-88.818205
11115,E85,44.863266,-91.428969
11116,ELEC,41.936726,-87.86577
11117,E85,43.747177,-87.951961
11118,ELEC,41.937435,-87.86344
11119,E85,42.107985,-89.017312
11120,E85,41.889133,-88.039816
11121,E85,42.252384,-89.0344
11122,E85,40.109923,-88.239141
11123,BD,41.889133,-88.039816
11124,ELEC,36.06334,-89.379359
11125,ELEC,35.66874,-88.8431
11126,ELEC,36.36922,-88.848212
11127,ELEC,36.27967,-88.303952
11128,ELEC,42.568455,-88.045557
11129,ELEC,42.650118,-87.876239
11130,ELEC,42.53554,-88.177253
11131,ELEC,43.111997,-87.916031
11132,ELEC,41.548575,-88.125695
11133,ELEC,43.111997,-87.916031
11134,ELEC,41.908081,-87.9021
11135,ELEC,44.482287,-87.966299
11136,ELEC,43.00198,-89.4235
11137,ELEC,44.482287,-87.966299
11138,ELEC,42.968521,-88.048038
11139,ELEC,43.07746,-89.3828
11140,ELEC,42.968521,-88.048038
11141,ELEC,43.06595,-89.4151
11142,ELEC,43.808274,-91.252972
11143,ELEC,43.808274,-91.252972
11144,ELEC,42.944196,-87.950195
11145,ELEC,43.07352,-89.3896
11146,ELEC,42.944196,-87.950195
11147,ELEC,43.97667,-88.583357
11148,ELEC,43.073792,-89.39618
11149,ELEC,43.97667,-88.583357
11150,ELEC,43.05851,-89.4101
11151,ELEC,43.693157,-87.757829
11152,ELEC,41.93177,-87.987999
11153,ELEC,43.693157,-87.757829
11154,ELEC,41.831528,-87.794338
11155,ELEC,42.91325,-89.218
11156,ELEC,41.825784,-87.797808
11157,ELEC,43.024353,-88.20646
11158,ELEC,43.024353,-88.20646
11159,ELEC,44.915706,-89.65216
11160,ELEC,41.172411,-87.84721
11161,ELEC,44.915706,-89.65216
11162,LPG,42.304926,-88.434505
11163,BD,41.366704,-89.152153
11164,BD,38.535358,-89.850478
11165,LPG,41.758112,-89.651765
11166,CNG,40.702055,-89.641961
11167,E85,38.595663,-90.488432
11168,ELEC,41.096165,-88.4387
11169,BD,38.549381,-89.952167
11170,LPG,43.495995,-91.291782
11171,CNG,44.452956,-88.093299
11172,CNG,43.0942,-89.309645
11173,LPG,42.227331,-91.188574
11174,ELEC,41.509406,-90.577025
11175,E85,43.020439,-87.974707
